text,label_true,label_pred
"“Hari ini, setiap kali turun ke laut, saya dan rakan-rakan nelayan lain tidak boleh membuat jangkaan hasil tangkapan yang bakal di bawa pulang.",ms,ms
"Whiko menyebutkan, dari total 768 orang pasien positif Covid-19 itu, sebanyak 58 orang diantaranya telah meninggal dunia.",id,id
"Di tengah-tengah perbincangan, teringat suatu kejadian.",id,ms
"Selesai sahaja bersalaman, di luar perkarangan Istana Nurul Iman, para pengunjung akan membawa tanda kenangan Hari Raya.",ms,ms
“Banyak kenangan manis saya di sini khususnya masjid ini yang sudah berusia 84 tahun.,ms,ms
"Sekolah Menengah Kebangsaan (SMK) Wangsa Melati muncul juara keseluruhan menewaskan Victoria Institution di tempat kedua dan SMK Seri Bintang Utara, ketiga.",ms,ms
"Ekspresi Puisi Dunia Numera 2016 yang akan berlangsung pada 18 hingga 21 Mac itu akan disertai 30 penyair dari lapan negara iaitu Malaysia, Singapura, Indonesia, Brunei, Belgium, Bangladesh, Thailand dan Rusia.",ms,ms
"Pada asas mingguan, momentum FBM KLCI menunjukkan penurunan.",ms,ms
"Ini antara sebab-sebab kami memilih Malaysia untuk menjadi pusat serantau Huawei,"" jelas Linna Yi dalam sidang media kepada rombongan media Malaysia yang melawat ibu pejabat syarikat yang ditubuhkan pada 1987 itu di sini semalam.",ms,ms
"Model tertinggi, yakni Xpander Ultimate dibanderol Rp275,1 juta, sedangkan varian GLX bertransmisi manual dijual seharga Rp217,8 juta.",id,id
"Menurutnya, IKM empon-empon merupakan pelaku baru, memulai usaha di masa pandemi Covid-19.",id,id
"""Apalagi kalau pernah tinggal di zona merah, ataupun pernah kontak langsung dengan pasien positif.",id,id
Perbekel diminta mengajukan permohonan peninjauan ulang terkait kawasan RTH di wilayahnya.,id,id
Bulan ini klaster pertama yaitu Harumi Homes akan resmi di- dan dipasarkan sebanyak 332 unit.,id,id
"""Tidak ada hubungannya.",id,id
"Lanjut dia menyampaikan, dengan dana setara Rp73,9 triliun itu, diharapkan matching fund-nya dari Jepang, Abu Dhabi, dan Amerika bisa masuk.",id,id
"Katanya anak-anaknya bakal muncul dengan album pertama tidak lama lagi bagi meneruskan legasi perjuangan bapa saudara mereka, Michael Jackson yang meninggal dunia pada tahun 2009.",ms,ms
"Pemkab Gunung Kidul, Dinas Pariwisata Gunung Kidul bersama Polri, TNI, dan juga masyarakat melakukan penjagaan di pintu masuk kawasan pantai.",id,id
"Ujarnya, majlis itu ber­­tujuan menghargai jasa dan usaha guru-guru di sekolah itu yang sentiasa komited dalam memastikan kejayaan pelajar di sekolah ber­kenaan.",ms,ms
Terutama pelajar-pelajar cerdik yang bakal menjadi pe­mimpin masyarakat baik dalam bidang politik mahupun profesional.,ms,ms
Sewa bulanan hendaklah dibayar pada minggu pertama setiap bulan. 11. Syarikat yang berjaya tidak dibenarkan untuk menyewakan kepada pihak ketiga (3rd Party).,ms,ms
"""Jika anda (usahawan) boleh bertahan dalam keadaan ekonomi yang teruk, maka anda akan stabil ketika ekonomi baik,"" katanya yang menyasarkan untuk mengekalkan jumlah jualan sebanyak RM20 juta tahun ini, selain menyasarkan 20 peratus penguasaan pasaran.",ms,ms
"Menonjolkan ekspresi penuh kemarahan, himpunan rekaan jenama ini memilih cetakan bermotif haiwan cukup unik.",ms,ms
"""Kalau itu (larangan mudik) sudah dijalankan, kan pasti akan penjagaan oleh aparat penegak hukum di pintu-pintu keluar atau masuk.",id,id
"Artinya, bea masuk safeguard telah sepenuhnya berlaku pada 11 Januari 2020.",id,id
Tetapi apa yang nyata ialah JBP adalah berhadapan dengan berbagai cabaran akibat daripada perubahan cara hidup dan juga kemajuan.,ms,ms
"Yang jelas sangat excited,” ujar Ruben saat ditemui di kawasan Tendean, Jakarta Selatan, Selasa (21/1) lalu.",id,id
"“Saya ingin melihat Man United membeli pemain setelah direncanakan yang dipikirkan dengan matang, seseorang yang tidak panik dalam membeli,” ungkap Saha, mengutip dari Goal, Jumat (17/1/2020).",id,id
"Bagi Zolkefli, kejayaan Ziyad juga hadiah istimewa sempena ulang tahun kelahirannya ke-62 pada 1 September lalu, apatah lagi anaknya telah berjanji akan memberi emas sebagai hadiah.",ms,ms
"Didik mengatakan, perbedaan hukuman diterima koruptor selama ini selalu menjadi sorotan masyarakat.",id,id
"Aziz Kap­rawi ber­kata, ramai antara mereka yang ma­sih mempercayai pesawat tersebut disembunyikan di satu tempat yang selamat dan mangsa-mangsa masih hidup.",ms,ms
Dari keterangan sudah dua kali kejadian.,id,id
"Kami memang tercungap-cungap jugalah tapi kita tidak nampak wajah keletihan Pak Sabri,"" kata Mohd.",ms,ms
"Kalau untuk operator lain belum bisa soalnya itu swasta,"" kata Heru dalam pesan singkatnya, Selasa (14/4).",id,id
"Sehingga September 2015, KWSP mempunyai seramai 14.45 juta ahli, yang mana 6.74 juta merupakan ahli aktif dan masih mencarum serta bilangan majikan aktif adalah 537,123.",ms,ms
"“Bukan saya memilih tetapi saya menilai setiap watak yang akan saya lakukan dan kesesuaian waktu ketika itu,” jelasnya.",ms,ms
"Wuhan saja hampir sekira 300 keluarga minta cerai, di kita ada tapi datanya masih terus diperbaharui, tapi saya yakin meningkat terus.”",id,id
"Paling tidak setiap tiga bulan sekali,"" jelas Nurdin.",id,id
"Budiman baru berusia 44 tahun dan pertama kali jadi Yang Berhormat, berbeza dengan Dr Abdul Rani yang juga bekas pesuruhjaya PAS Selangor, menang di Meru pada pilihan raya 2008 dan 2013.",ms,ms
"MU Harus Rogoh Kocek 150 Juta Euro Jika Inginkan Kalidou Koulibaly, Masih Berminat?",id,id
"Terpenting, ia mengimbau agar masyarakat terus menjaga kesehatan dan membiasakan diri mencuci tangan tiap akan berkegiatan.",id,id
"Ini katanya, bagi memastikan pusat itu dapat diuruskan secara profesional dan pada masa sama ilmu yang dikongsi menerusi kelas latihan dan bimbingan dapat dimanfaatkan oleh penduduk setempat.",ms,ms
Pertandingan baru berusia sembilan menit saat Real membuka keunggulan.,id,id
"Syed Omar Sharifuddin Syed Ikhsan; Pengarah Sektor Audit Negeri-negeri, Jabatan Audit Negara, Datuk Che Isa Che Kob; dan Ketua Pegawai Eksekutif Razak School of Government (RSOG), Prof.",ms,ms
Dalam ruangan mengucap syukur proses pembacaan dua kalimat syahadat berlangsung dengan lancar.,id,ms
"Sementara itu, seorang peserta, Zuraini Mohd.",ms,ms
"Ketika ini, sebanyak tujuh buah restoran telah mengikuti program berkenaan, iaitu Saffron's Café, Nurwanita Restaurant & Catering, Mr.",ms,ms
"Namun dalam lirik terdapat pesan mendalam, yaitu mengajak manusia introspeksi diri sebagai makhluk lemah tanpa pertolongan Tuhan.",id,ms
"“Kalau sekarang harga masih normal mas, penjualan juga masih sepi, memang kabarnya sejumlah daerah jahe merah dibiru dan menyebabkan harganya melebihi harga daging,” terang Sumiati (37), pedagang aneka rempah-rempah tak jauh dari pedagang sebelumnya.",id,id
PIC yang merangkumi projek Pembangunan Bersepadu Penapisan Minyak dan Petroki­mia (RAPID) dan fasiliti berkaitan meru­pakan salah satu projek pemangkin di Kompleks Petroleum Bersepadu Pengerang (PIPC).,ms,ms
Pengumuman itu menyusul persetujuan penggunaan vaksin Pfizer dan BioNTech pada 12 Desember oleh FAA bagi para pilot dan pengontrol.,id,id
Mengurangkan berat keseluruhan peluru.,ms,ms
Saya pernah mengalahkan kawan lama saya Jeev (Milkha Singh).,ms,ms
Pengukuhan Ketua dan Pengurus Persatuan Wanita Palembang Perwakilan Sumsel di Hotel Graha Sriwijaya (29/2).,id,id
"Berdasarkan keterangan Febri, warga setempat, ketinggian air di kawasan tersebut sudah mencapai lutut orang dewasa.",id,id
"Heran sembari bersyukur kepada tuhan kami, Allah SWT.",id,ms
"Menurut beliau, kumpulan nasyid indie seperti Dakmie, Mestica dan band rock berimej keislaman, Al Farabi juga akan mengadakan persembahan khas menerusi segmen Projek Palestin.",ms,ms
"Menurut Harun lagi, Bahagian Narkotik IPD Ledang turut berjaya merampas pelbagai jenis dadah seberat 1,336.86 gram selain menahan 85 pengedar dan 543 penagih sepanjang tahun berkenaan.",ms,ms
"""Mau tidak mau saya harus di sini.",id,id
"Yang belum menerima uangnya sudah dititip di pengadilan,” jelasnya.",id,id
Persidangan IFE selama dua hari anjuran bersama BNM dan UIAM itu bermatlamat menghasilkan kurikulum untuk standard antarabangsa bagi kewangan Islam sebagai panduan untuk universiti itu menghasilkan graduan berkualiti dalam bidang berkenaan.,ms,ms
Malah MIB masih dijadikan subjek wajib lulus di peringkat pengajian tinggi (universiti) dan juga di institut pendidikan teknik dan vokasional.,ms,ms
"“Kami ambil penerbangan secara transit untuk mengelakkan kos yang tinggi dan dengan itu, kami dapat singgah melihat negara lain sebelum ke destinasi seterusnya.",ms,ms
Keesokan harinya Melissa mengetahui betapa seriusnya para pejabat itu.,id,id
"DALAM status di Instagram tengah hari semalam, Che Ta membalas kutukan peminat dengan nada cukup amarah semalam.",ms,ms
“Dahulu kita mempunyai pe­ngalaman menghadapi komunis bersama-sama negara barat yang menghadapi ancaman sama.,ms,ms
Manifestasi kronik pula melibatkan manifestasi limfoedema dan urogenital.,ms,ms
“Dia telah memenangkan trofi MVP dan saya senang untuknya.,id,id
"“Selaku seorang pejuang parti UMNO yang setia, saya percaya semua permasalahan pastinya mampu diatasi dengan istiqamah.",ms,ms
"“Perodua akan membekalkan bahan latihan seperti peralatan teknologi, mesin-mesin dan kenderaan latihan yang diatur seperti mana pusat servis Perodua yang sebenar dan boleh diguna pakai oleh Perda-Tech untuk pembelajaran,” katanya.",ms,ms
Saya sangat menyesal telah membuatnya stres seperti itu.,id,id
"Tawakal dalam kehidupan Tawakal dalam kehidupan Wednesday, 30 October 2013 12:31 atau menyerahkan segala perkara kepada Allah Subhanahu Wata'ala adalah kunci utama dalam menghadapi sesuatu perkara.",ms,ms
"“Ada cakap-cakap yang kata tiada undang-undang untuk vape, ini tak betul kerana Ketua Polis Negara, Tan Sri Khalid Abu Bakar telah mengarahkan saya untuk mengingatkan bahawa undang-undang memang dah ada.",ms,ms
"“Semangat serta kesabarannya yang tinggi akan sentiasa diingati seluruh warga Kumpulan Utusan,” katanya.",ms,ms
Kembar lapan yang dilahirkan Nadya yang terdiri daripada enam bayi lelaki dan dua bayi perempuan itu adalah kembar lapan kedua di Amerika Syarikat.,ms,ms
"Beliau menambah, selain me­ningkatkan kadar celik golongan muda dan dewasa, soal dasar dan sumber untuk persekolahan perlu terus menjadi fokus.",ms,ms
Ruangan Fokus ComY kali ini berkongsi beberapa tip menarik untuk mereka agar kekal cergas di bulan Syawal tanpa menolak pelawaan rumah terbuka daripada rakan dan ahli keluarga.,ms,ms
"""Bahwa narapidana atas nama Vansza Adzania alias Vanessa binti Dodi Sudrajat melakukan tindak pidana atau pelanggaran ringan sehingga dapat diberikan asimilasi di rumah,"" jelas dia.",id,id
Mal-mal di Singapura juga terlihat kosong.,id,ms
Tak Kuat Tahan Nafsu Pria di Palembang Ini Tarik Anak Tiri ke…,id,id
"Oleh itu, kaum wanita mempunyai peranan yang signifikan di semua fasa pengurusan bencana seperti usaha-usaha kesiapsiagaan, tindakan respons dan pemulihan.",ms,ms
"Utusan Malaysia, Mingguan Malaysia terus suntik semangat patriotisme MELAKA 16 Jun – Akhbar Utusan Malaysia dan Mingguan Malaysia kini berdepan dengan cabaran baharu dalam usaha memperkukuhkan semangat patriotisme dalam kalangan rakyat.",ms,ms
Menjalankan pemeriksaan kepada para pemandu supaya tidak memandu dalam pengaruh alkohol dan memakan dadah yang terkawal dan ubat-ubatan yang terlarang.,ms,ms
Panggil semua ahli waris dan bawalah berbincang.,ms,ms
"Allah Subhanahu Wata'ala berfirman dalam Surah Al A'raaf ayat 204, tafsir-Nya: ""Dan apabila Al-Qur'an itu dibacakan maka dengarlah akan ia serta diamlah dengan sebulat-bulat ingatan untuk mendengarnya supaya kamu beroleh rahmat.""",ms,ms
"Dalam pertemuan tersebut masyarakat menekankan agar Bupati segera menemui Presiden, menyampaikan langsung aspirasi masyarakat Natuna.",id,id
Awang melihat kenyataan Ram itu sebagai respons kepada kecenderungan Azmin mahu mengangkat Dr.,ms,ms
"Padahal kebijakan yang diambil oleh seorang menteri jauh lebih besar ketimbang direksi swasta maupun BUMN,""katanya.",id,id
"""Sebaik sahaja menggores kad yang diberikan, mereka memberitahu saya memenangi sebuah kereta jenis Toyota dan meminta saya membayar RM10,300 untuk membayar cukai kenderaan dan pemprosesan.",ms,ms
"Para relawan Taman Daun Lembata menjual asesoris kalung dari tulang ikan paus dalam aksi penggalangan di Pasar TPI Lewoleba, Selasa (21/7/2020).",id,id
Kajian beliau telah bermula sejak tiga tahun lalu dan kini masih dalam peringkat ujian makmal melibatkan ikan tilapia.,ms,ms
"Gerakan joget dan lirik ""doo doo doo doo doo doo"" membuat ketagihan dan menjadi populer di Korea Selatan.",id,id
Beberapa ahli politik juga gagal memahami maksud sebenar sehati sejiwa namun bersemangat menyanyikannya di Dataran Merdeka.,ms,ms
Syabas perlu waktu rawat air KUALA LUMPUR 18 Dis.,ms,ms
"Sementara di hilir Jakarta dilakukan normalisasi Sungai Ciliwung, BBWS Ciliwung Cisadane Ditjen SDA juga telah menyelesaikan penambahan pintu air Manggarai dan Karet, serta tengah menyelesaikan Sudetan Sungai Ciliwung ke Kanal Banjir Timur.",id,id
"Kumpulan penentang dan keluarga mereka meninggalkan bandar tersebut dengan menaiki bas diiringi kenderaan ambulans dan Palang Merah, lapor wartawan AFP di bandar itu.",ms,ms
Kampung Pandai Besi berjaya menjana tokoh-tokohnya yang tersendiri dalam pelbidang.,ms,ms
Cahaya tersebut katanya mengingatkan akan kehadiran Tuhan.,id,ms
LONDON: Steven Gerrard kembali ke kem latihan Liverpool di Melwood semalam ketika pemain tengah LA Galaxy itu menolak percutian cuaca panas di California untuk mengharungi ke cuaca sejuk di Merseyside.,ms,ms
"Tapi yang berhubungan dengan pasien, kalau belum terdeteksi rumah sakit, segera melapor ke rumah sakit untuk upaya preventif,"" kata Bupati Wardoyo, Kamis (19/3/2020).",id,id
Membagikan ratusan face shield dan hand sanitizer itu merupakan upaya Gojek dalam memastikan seluruh ekosistem termasuk mitra dan pelanggan dapat tetap beraktivitas dan menjalani keseharian dengan produktif.,id,id
Beberapa kejadian lubang benam pernah direkodkan berlaku di negara ini sejak beberapa dekad lalu.,ms,ms
"Harap bersabar sedikit dan tetap ikuti terus informasinya!"" sambungnya.",id,id
Tips turunkan kolesterol tinggi dengan sarapan oatmeal layak dicoba sebab oat merupakan sumber serat larut yang dapat menurunkan kadar kolesterol.,id,id
"“Pegawai Kebajikan Masyarakat Daerah juga perlu memastikan tempoh memproses permohonan bantuan am dipertingkatkan supaya keputusan dapat dibuat dengan segera dan mematuhi peraturan ditetapkan,” menurut laporan berkenaan.",ms,ms
"Ari, kata Dewa, belum dipastikan mengidap covid-19 karena hasil swab sampai hari ini belum keluar.",id,id
"""Kami juga berharap pengiktirafan ini akan menambahkan lagi keyakinan pengguna terhadap perkhidmatan yang disediakan,"" katanya.",ms,ms
"Adapun, kedua pelaku yang ditangkap itu yakni RHS (32) dan RY (39).",id,id
Penentu kepada kesolehan dan kejayaan seseorang anak bergantung kepada didikan yang diberikan ibu bapa.,ms,ms
"Walaupun jumlah DNA yang diperolehi sangat se­dikit, teknologi seperti Polymerase Chain Reaction (PCR) mem­bolehkan DNA diamplifikasi sehingga mencapai jumlah yang mencukupi untuk tujuan analisis.",ms,ms
“Silaturahim ini semoga menjadi langkah awal untuk bisa membesarkan PPP.,id,id
"Sementara, tudung di gaun ungunya dibuat transparan dengan motif yang khas dan berbentuk lancip di tiap ujungnya.",id,id
Hasil melonjak tiga kali gandaJohor guna teknologi Smart Line bagi penternak kupang MOHD.,ms,ms
"Ia berharap, pasangan BAYU bisa membangun Purworejo lebih baik.",id,id
"Gol-gol Juventus dicetak Paulo Dybala, dan dua gol Cristiano Ronaldo.",id,id
Lebih dari 4.000 orang yang terhubung ke klaster diuji.,id,id
"Intipati cerita ini melangkaui kisah Louisa yang terdesak mencari nafkah, atau kisah sedih Traynor yang lumpuh.",ms,ms
Kondisi tersebut pun mendorong Vinales untuk tampil apik di tes pramusim MotoGP 2020.,id,id
"""Langkah menggalakkan penerima BR1M untuk menjadi pemandu perkhidmatan perkongsian kenderaan seperti pemandu Uber adalah sesuatu yang amat digalakkan.",ms,ms
"Pelantun campursari Didi Kempot meninggal dunia pada, Selasa (5/5) pukul 07.45 WIB.",id,id
"PRESIDEN Umno, Datuk Seri Najib Razak menyampaikan ucapan perasmian Perhimpunan Agung Unmo 2016 di Dewan Merdeka, Pusat Dagangan Dunia Putra.",ms,ms
"Karena itulah, laga Genoa vs Juventus yang berlangsung pada Rabu 1 Juli 2020 disebut sangat penting untuk skuad asuhan Maurizio Sarri tersebut.",id,id
"Golongan ini katanya, merupakan tenaga penggerak dalam membantu kejayaan sesebuah negara khususnya dalam bidang ekonomi, kebudayaan, pendidikan dan keugamaan.",ms,ms
"Jelasnya, setelah berjaya menangkap seekor katak untuk dijadikan haiwan peliharaannya, disebabkan pengetahuan yang masih lagi kurang terhadap katak, katak peliharaannya itu mati.",ms,ms
Yang seorang lagi ‘pandai-pandai’ pula membawa ungkapan ‘pertandingan mesra’.,ms,ms
"Menurut jurucakap SPRM, sepasukan polis yang mengetuai serbuan itu menahan beberapa lelaki yang sedang leka bermain judi di premis tersebut.",ms,ms
Mereka digembleng secara mandiri di Pengda masing-masing dalam pelatihan provinsi (pelatprov).,id,id
“Apalagi kesenjangan sosial masih cukup akut karena 1 persen kekayaan penduduk paling atas menguasai lebih dari 40 persen total kekayaan penduduk.,id,id
"Walaupun sedikit abstrak, Dead Bachelors berhasil menjaga konsistensi kualitas dan warna musiknya.",id,id
"Penipuan ini seperti phishing, namun dilakukan dengan melakukan panggilan telepon.",id,id
"Akibat kondisi tersebut, pihaknya melakukan koreksi jumlah wisatawan yang masuk ke Kota Solo tahun ini.",id,id
Dalam hal ini sepatutnya kita mengambil pendekatan sediakan payung sebelum hujan.,ms,ms
"“Kita akan menjalin kerjasama dengan semua pihak berkaitan terutama dengan mereka yang mahu melihat penyelesaian kepada krisis ini kerana soal pelarian ini adalah isu serantau dan juga antarabangsa,” katanya.",ms,ms
Kerjasama parti politik Turki tangani pengganas SOKONGAN rakyat yang luar biasa terhadap kerajaan adalah antara punca cubaan rampasan kuasa oleh tentera di Turki pada 15 Julai lalu gagal.,ms,ms
"Mereka dibagi dalam beberapa kategori, misalnya JayZ masuk di daftar 'Mungkin' dan Beyonce dengan jawaban 'tertunda'.",id,id
"Masing-masing adalah : Penerbitan dokumen keimigrasian Paspor dan SPLP, Penerbitan visa diplomatik / Dinas dan Biasa, Penerbitan Affidavit untuk anak berkewarganegaraan ganda, Pemberian bantuan hukum bagi WNI dan BHI.",id,ms
"Kemudahan teknologi maklumat tidak boleh disalah guna untuk mengalirkan sebarang maklumat yang masih menjadi rahsia kerajaan kepada mana-mana pihak, atas apa alasan sekalipun.",ms,ms
Rakyat China sendiri yang teruja untuk melihat keunikan dan keistimewaan warisan bangsa mereka yang hebat itu.,ms,ms
"Ayahnya yang bernama Raden Cyprianus Sugeng Brotoatmodjo, dikenal sebagai guru Bahasa Indonesia dan Bahasa Jawa di sebuah SMA Katolik di Solo.",id,id
"Dalam foto, Tara sedang duduk dan tidak mengenakan baju.",id,ms
"Namun komitmen ini telah menimbulkan satu persoalan berhubung kejadian banjir yang sering melanda SJKC Kung Man, Serdang Lama.",ms,ms
Apa yang penting dalam proses penanaman ini ialah usaha untuk menyediakan keadaan supaya pokok yang ditanam dapat tumbuh dan membesar dengan baik.,ms,ms
"Peserta berlatar belakang dari pelajar dan mahasiswa dengan usia maksimal 23 tahun,"" jelasnya.",id,id
"Saturday, 27 April 2013 11:43 Untuk maklumat lanjut Ramalan Cuaca bagi Negara Brunei Darussalam sila layari Log in with Facebook Forgot your password?",ms,ms
"Pegawai Khas Rosmah, Datuk Rizal Mansor ketika mempersoalkan perkara itu menegaskan, sikap Maria yang langsung tidak bersuara itu dilihat agak pelik dan menghairankan.",ms,ms
Beberapa negara lain turut mengambil inisiatif sendiri dengan menguatkuasakan peraturan berkaitan bagi mengelak daripada menjadi mangsa serangan.,ms,ms
"Kapolres Pagar Alam, AKBP Dolly Gumara melalui Paur Humas Bripka Paino, mengatakan peristiwa itu terjadi Rabu (8/4/2020) di perkebunan kopi milik pelaku yang berada di Dusun Rimba Candi, Kelurahan Candi Jaya, Kecamatan Dempo Tengah Kota Pagaralam.",id,id
"Menteri tidak perlu menjawab soalan-soalan itu,” kata Pandikar Amin sebaik sahaja sesi jawapan lisan selesai di Dewan Rakyat hari ini.",ms,ms
"XRX 800 versi rendah menawarkan kualiti dan inovasi kejuruteraan yang sama, cuma ia adalah lebih rendah, sekali gus membolehkannya lebih selesa kepada ramai penunggang khususnya pengguna di Asia.",ms,ms
Album ‘Map of the Soul: 7 The Journey’ juga berhasil memuncaki iTunes Top Album di 81 negara dalam 24 jam setelah dirilis.,id,id
"Mengenai program tersebut, Zambry berkata, ia usaha yang kreatif menerusi pendekatan semua pihak dalam memelihara alam sekitar dan perlu dicontohi.",ms,ms
Sementara video terakhir memperlihatkan bagaimana keadaan sekitar setelah ledakan tersebut terjadi.,id,id
"Dia menjelaskan, jika Mi TV Stick bisa untuk TV apa pun, termasuk juga Alvin mencontohkan jika dapat digunakan untuk TV tabung berusia 23 tahun.",id,id
Ini akan menjadi duel menarik antara pelatih Robert Albert dan Mario Gomez.,id,id
Jika Dewan Rakyat meluluskannya untuk dibahaskan adalah atas kemahuan majoriti rakyat dan bukannya kemahuan kerajaan semata-mata.,ms,ms
"Ketua Polis Daerah Muar, Asisten Komisioner Azman Ayob berkata, pasangan berumur antara 37 hingga 40 tahun ditahan Bahagian Siasatan Jenayah dan Narkotik Ibu Pejabat Polis Daerah (IPD) Muar pada pukul 3 petang.",ms,ms
Tema Majlis Ilmu 2008 'Menghayati Negara Zikir'.,ms,ms
Untuk SD Kelas 4-6 mulai 09.00 WIB.,id,id
"Dari jumlah tersebut, 46 orang meninggal dunia, 134 pasien menjalani rawat inap, dan 533 orang lainnya rawat jalan.",id,id
"Pertumbuhan ekonomi pada periode itu didorong oleh konsumsi pemerintah yang mampu tumbuh 3,74 persen, meski lebih rendah dari kuartal I 2019 yang tumbuh 5,22 persen.",id,id
Sedangkan sebelum itu biasanya disebut bukan tetapi Kanchou atau Spy (mata-mata) yang fungsi dan kerjanya mirip dengan Jinichi Kawakami khusus kepada Tribunnews.com Sabtu ini (16/5/2020).,id,id
"Sehubungan itu, beliau mendesak Kerajaan DAP Pulau Pinang menjelaskan sama ada Ahli Majlis MBPP yang sebahagiannya merupakan ahli pertubuhan bukan kerajaan (NGO) benar-benar mempunyai kuasa dan suara atau hanya dilantik untuk sekadar memenuhi syarat.",ms,ms
"Lagi-lagi, butuh penekanan bahwa hal-hal tak mengenakan ini menjadi gambaran bahwa hal tersebut dapat mungkin terjadi dan dilakukan oleh orang-orang yang tak sepenuhnya taat kepada anjuran-anjuran agama.",id,id
"Seperti diduga, sebagaimana yang pernah berlaku sebelum ini, pengumuman itu disambut dalam reaksi berbaur oleh orang ramai.",ms,ms
"Dalam putusan, keduanya dinyatakan bersalah karena melanggar Pasal 353 Ayat (2) KUHP jo Pasal 55 Ayat (1) ke-1 KUHP, subsider Pasal 351 Ayat (2) KUHP jo Pasal 55 Ayat (1) ke-1 KUHP.",id,id
"Sekarang kami begitu hampir dengan mereka tetapi mereka masih di posisi yang lebih baik, kami perlu terus berjuang dan memberi tekanan kepada mereka.",ms,ms
Juga ada ilmu kapan waktu potensial untuk mengunggah karya.,id,id
"“Kerajaan rejim Zionis juga perlu mengambil tindakan terhadap keganasan pendatang haram Yahudi yang mengganggu keselamatan dan ketenteraman penduduk Pa­lestin di Tebing Barat,” kata beliau seperti dilaporkan portal Palestinian Information Center.",ms,ms
Yang lebih menghebohkan lagi pekerjaan itu dikerjakan sendirian oleh Giman.,id,ms
"Bantuan sembako berupa beras, makser, minyak, telur ini diserahkan oleh Rektor IHDN Denpasar Prof. Dr. Drs. I Gusti Ngurah Sudiana, M.Si., didampingi Wakil Rektor III, Dekan Fakultas Darma Acarya.",id,id
"Alexander Dayton Dzikowski, 33, tanpa alasan tikam istrinya sampai meninggal di depan anak-anak mereka.",id,id
"Kabag Ops Polres Berau Kompol Damus Asa, yang turut melakukan kegiatan tersebut menyebutkan ada sebelas tempat yang dikunjungi 9 diantaranya merupakan Tempat Hiburan Malam (THM) yang ada di kota Tanjung Redeb.",id,id
"""Dua gol kami berikan secara gratis.",id,id
Utusan Melayu dikenali sebagai salah satu tonggak utama dalam mempertahankan Perlembagaan tetapi dari aspek perniagaan kita tidak pernah dikenali sebagai satu kumpulan media yang disegani atau dipandang serius oleh sektor swasta.,ms,ms
"Sebelumnya, satu keluarga yang terdiri atas empat orang di Dusun Lepanu, Desa Lemban Tongoa, Kecamatan Palolo, Kabupaten Sigi, Sulawesi Tengah, diduga dibunuh oleh Kelompok Mujahidin Indonesia Timur pada Jumat 27 November 2020 sekitar pukul 09.00 WITA.",id,id
Deschamps sendiri memilih untuk memberikan Griezman dengan peran yang lebih murni di lini depan bersama Timnas Prancis.,id,id
"Untuk itulah, Pertamina selalu menekankan pentingnya disiplin penerapan protokol kesehatan kepada karyawan SPBU.",id,id
"Sejak usia enam tahun, mengaku sudah melakukan latihan vokal secara mandiri dan berlatih otodidak, agar kemampuan vokalnya terus terasah.",id,id
"Pegawai Penyelidik Agensi Angkasa Negara (ANGKASA) di Observatori Negara Langkawi, Farahana Kamarudin berkata menariknya posisi itu merupakan posisi lintasan planet yang paling hampir dengan bumi.",ms,ms
"Kami optimistis Gibran masih on the track, tinggal menunggu pengumuman resmi rekomendasi dari DPP PDIP,” ujar Ketua DPD PSI Solo, Antonius Yogo Prabowo, saat diwawancarai Solopos.com di DPRD Solo, Selasa (4/2/2020).",id,id
"“Di situ juga sudah jelas Iky tidak menuduh siapapun, bukan berarti Iky menuduh dia pelakunya,” lanjut ayah 4 anak tersebut.",id,id
Tingginya kandungan kolagen pada daging ayam kampung memberi tekstur yang diingini pengguna.,ms,ms
"Meski baksonya dipastikan tak berbahan tikus, pemilik warung Sugeng Riadi sudah merasakan imbasnya.",id,id
Kemenangan kedua Swansea dalam 13 perlawanan terakhir liga itu meletakkan mereka kini berada di atas Newcastle di kedudukan ke-17 dan Guidolin bakal menggalas tugasnya bersama kelab dengan satu mata di atas zon penyingkiran.,ms,ms
"Pada era kecanggihan teknologi masa kini, ceramah keibuba­paan seperti ini sangat bermanfaat ke­rana peranan ibu bapa semakin mencabar terutama memben­dung anak-anak daripada ketagihan gajet elektronik seperti tele­fon pintar dan tablet.",ms,ms
Seminar juga dihadiri oleh lebih 260 pelajar dan mahasiswa tahun akhir ITB termasuk dari institusi jemputan.,ms,ms
Penagih dadah tidak sahaja membawa masalah kepada keluarga mereka dan masyarakat-masyarakat sebuah negara tetapi juga pihak kerajaan.,ms,ms
Beruang kenyal berwarna merah berdiri di atas panggung remang-remang sendirian ketika kemudian ada suara Adele bernyanyi.,id,id
"Demonstrasi bantah pertukaran mengejut pengetua SMK Zainab 1 KOTA BHARU 19 April – Ibu bapa dan pelajar Sekolah Menengah Kebangsaan (SMK) Zainab 1, di sini hari ini berhimpun bagi membantah pertukaran Pengetuanya, Norasimah Ab.",ms,ms
Lokasinya harus disebar agar warga tidak menumpuk di tempat-tempat tertentu.,id,id
Cintanya ditolak dan sungguh tragik.,ms,id
KUALA LUMPUR 24 Jun - Parlimen adalah salah satu pecahan sistem pemerintahan legislatif yang merupakan sebuah badan perundangan bagi Kerajaan Persekutuan dan mewujudkan undang-undang yang boleh dikuatkuasakan di seluruh negara.,ms,ms
